runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.027368,0,1,9208,42745,9159,9159,9159,9159,0,0,0,0,0,0,0,0,0,0,0,0.000256,0,0,0,0,0,0,0,0,0.213839,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,41
0.025198,0,1,8621,39969,8574,8574,8574,8574,0,0,0,0,0,0,0,0,0,0,0,0.000221,0,0,0,0,0,0,0,0,0.201286,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,39
0.028053,0,1,9348,43422,9298,9298,9298,9298,0,0,0,0,0,0,0,0,0,0,0,0.000303,0,0,0,0,0,0,0,0,0.206121,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,42
0.022126,0,1,8355,38734,8310,8310,8310,8310,0,0,0,0,0,0,0,0,0,0,0,0.000212,0,0,0,0,0,0,0,0,0.178647,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,37
0.030422,0,1,10020,46617,9966,9966,9966,9966,0,0,0,0,0,0,0,0,0,0,0,0.000347,0,0,0,0,0,0,0,0,0.220459,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,44
0.025283,0,1,8795,40799,8747,8747,8747,8747,0,0,0,0,0,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0.208373,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,40
0.023619,0,1,8494,39364,8448,8448,8448,8448,0,0,0,0,0,0,0,0,0,0,0,0.000229,0,0,0,0,0,0,0,0,0.1848,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,38
0.029459,0,1,9700,45107,9647,9647,9647,9647,0,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,0.209032,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,43
0.037335,0,1,11125,51841,11066,11066,11066,11066,0,0,0,0,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0.237074,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,49
0.050411,2,5,13993,64045,11941,11941,11940,11940,0,2,0,0,0,0,0,0,0,0,0,0.000593,0,0,0,0,4e-06,0.002125,0.00592,0.007022,0.252113,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,53
0.061818,2,5,15472,71038,13413,13413,13412,13412,0,2,0,0,0,0,0,0,0,0,0,0.000758,0,0,0,0,3e-06,0.002317,0.006461,0.007677,0.301245,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,62
0.033636,0,1,10628,49503,10571,10571,10571,10571,0,0,0,0,0,0,0,0,0,0,0,0.000384,0,0,0,0,0,0,0,0,0.228585,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,47
0.04031,0,1,11534,53795,11474,11474,11474,11474,0,0,0,0,0,0,0,0,0,0,0,0.000387,0,0,0,0,0,0,0,0,0.259052,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,50
0.081537,3,7,16451,75620,13887,13887,13886,13886,0,3,0,0,0,0,0,0,0,0,0,0.000775,0,0,0,0,6e-06,0.004049,0.011924,0.014297,0.338473,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,64
0.044428,1,3,12349,57670,11605,11605,11605,11605,0,1,0,0,0,0,0,0,0,0,0,0.000519,0,0,0,0,2e-06,0.001001,0.002506,0.003011,0.254529,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,51
0.176919,17,35,39439,142887,15552,15552,15547,15547,0,17,0,0,0,0,0,0,0,0,0,0.001777,0,0,0,0,4e-05,0.027226,0.089161,0.100803,0.362299,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,74
0.068162,2,5,15188,69647,13131,13131,13130,13130,0,2,0,0,0,0,0,0,0,0,0,0.000658,0,0,0,0,4e-06,0.002299,0.006913,0.011909,0.300034,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,58
0.036014,0,1,10968,51089,10910,10910,10910,10910,0,0,0,0,0,0,0,0,0,0,0,0.000428,0,0,0,0,0,0,0,0,0.248568,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,48
0.174215,17,35,38927,140915,15188,15188,15183,15183,0,17,0,0,0,0,0,0,0,0,0,0.001603,0,0,0,0,3.6e-05,0.026346,0.087439,0.099779,0.356908,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,73
0.05236,2,5,14240,65237,12187,12187,12186,12186,0,2,0,0,0,0,0,0,0,0,0,0.000634,0,0,0,0,4e-06,0.002206,0.006127,0.007408,0.276293,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,54
0.061385,2,5,14736,67543,12682,12682,12681,12681,0,2,0,0,0,0,0,0,0,0,0,0.000647,0,0,0,0,4e-06,0.002257,0.006691,0.008421,0.294912,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,57
0.089798,3,7,16934,77887,14337,14337,14336,14336,0,3,0,0,0,0,0,0,0,0,0,0.000833,0,0,0,0,7e-06,0.004192,0.010765,0.01809,0.351793,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,67
0.061703,2,5,15214,69758,13161,13161,13160,13160,0,2,0,0,0,0,0,0,0,0,0,0.000693,0,0,0,0,3e-06,0.00248,0.006539,0.00793,0.291495,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,60
0.058925,2,5,14617,66989,12568,12568,12567,12567,0,2,0,0,0,0,0,0,0,0,0,0.000556,0,0,0,0,3e-06,0.002267,0.006606,0.008377,0.290433,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,56
0.054648,2,5,14577,66762,12527,12527,12526,12526,0,2,0,0,0,0,0,0,0,0,0,0.000695,0,0,0,0,5e-06,0.002168,0.006198,0.007374,0.266652,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,55
0.062457,2,5,15191,69729,13133,13133,13132,13132,0,2,0,0,0,0,0,0,0,0,0,0.000656,0,0,0,0,3e-06,0.002367,0.006991,0.009121,0.287454,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,59
0.066514,2,5,15893,72978,13833,13833,13832,13832,0,2,0,0,0,0,0,0,0,0,0,0.000793,0,0,0,0,3e-06,0.002346,0.006628,0.007959,0.306712,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,63
0.064485,2,5,15414,70757,13358,13358,13357,13357,0,2,0,0,0,0,0,0,0,0,0,0.000755,0,0,0,0,3e-06,0.002378,0.006763,0.008224,0.295509,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,61
0.084237,3,7,16631,76514,14066,14066,14065,14065,0,3,0,0,0,0,0,0,0,0,0,0.000808,0,0,0,0,7e-06,0.004749,0.010926,0.015042,0.338568,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,65
0.29351,23,47,43710,163372,16892,16892,16887,16887,0,23,0,0,0,0,0,0,0,0,0,0.002531,0,0,0,0,5.3e-05,0.045692,0.142298,0.179427,0.417874,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,81
0.315538,23,47,44518,166948,17677,17677,17672,17672,0,23,0,0,0,0,0,0,0,0,0,0.002767,0,0,0,0,6.1e-05,0.046206,0.150688,0.185836,0.439722,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,85
0.090166,3,7,16694,76842,14128,14128,14127,14127,0,3,0,0,0,0,0,0,0,0,0,0.000841,0,0,0,0,6e-06,0.005648,0.015344,0.017429,0.321966,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,66
0.204438,15,31,36984,133613,14506,14506,14501,14501,0,15,0,0,0,0,0,0,0,0,0,0.001568,0,0,0,0,3.3e-05,0.025531,0.095227,0.129019,0.359879,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,69
0.15883,15,31,37136,134294,14651,14651,14646,14646,0,15,0,0,0,0,0,0,0,0,0,0.00174,0,0,0,0,2.9e-05,0.022671,0.078246,0.088888,0.34982,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,70
0.298225,27,55,48799,187027,18476,18476,18471,18471,0,27,0,0,0,0,0,0,0,0,0,0.003451,0,0,0,0,6.8e-05,0.051126,0.151343,0.175709,0.459978,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,88
0.198116,15,31,36888,133064,14405,14405,14400,14400,0,15,0,0,0,0,0,0,0,0,0,0.001532,0,0,0,0,3.6e-05,0.027007,0.095156,0.124671,0.3567,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,68
0.333941,26,53,50998,196791,20876,20876,20871,20871,0,26,0,0,0,0,0,0,0,0,0,0.003958,0,0,0,0,6.7e-05,0.056056,0.171264,0.198805,0.512603,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,100
0.340434,27,55,51782,201515,20989,20989,20984,20984,0,27,0,0,0,0,0,0,0,0,0,0.004046,0,0,0,0,5e-05,0.058316,0.174828,0.201901,0.484078,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,101
0.171095,15,31,37597,136339,15084,15084,15079,15079,0,15,0,0,0,0,0,0,0,0,0,0.001789,0,0,0,0,3.2e-05,0.02348,0.081245,0.09169,0.364404,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,71
0.296131,22,45,42697,158830,16438,16438,16433,16433,0,22,0,0,0,0,0,0,0,0,0,0.002375,0,0,0,0,5.1e-05,0.044326,0.154548,0.191891,0.40064,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,79
0.213257,17,35,38435,139879,15122,15122,15117,15117,0,17,0,0,0,0,0,0,0,0,0,0.001796,0,0,0,0,3.7e-05,0.028653,0.102349,0.130866,0.352651,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,72
0.191935,17,35,39815,144809,15944,15944,15939,15939,0,17,0,0,0,0,0,0,0,0,0,0.002018,0,0,0,0,4e-05,0.028153,0.092867,0.105472,0.391181,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,75
0.331037,23,47,44451,165779,17302,17302,17297,17297,0,23,0,0,0,0,0,0,0,0,0,0.00269,0,0,0,0,5.5e-05,0.044527,0.166681,0.211582,0.401935,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,82
0.31704,25,51,46548,176449,18066,18066,18061,18061,0,25,0,0,0,0,0,0,0,0,0,0.003072,0,0,0,0,5.9e-05,0.04774,0.170505,0.212632,0.451974,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,87
0.231055,23,47,43239,161088,16533,16533,16528,16528,0,23,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0,6e-05,0.040252,0.121665,0.139673,0.402609,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,80
0.23398,17,35,39961,145659,16135,16135,16130,16130,0,17,0,0,0,0,0,0,0,0,0,0.001967,0,0,0,0,4.1e-05,0.033736,0.112455,0.143141,0.397192,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,76
0.268001,24,49,45406,171490,17865,17865,17860,17860,0,24,0,0,0,0,0,0,0,0,0,0.003044,0,0,0,0,5.8e-05,0.045237,0.135371,0.157355,0.419426,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,86
0.289781,23,47,42961,159853,16242,16242,16237,16237,0,23,0,0,0,0,0,0,0,0,0,0.002418,0,0,0,0,4.8e-05,0.04345,0.15385,0.187746,0.387597,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,77
0.243509,23,47,44551,166193,17322,17322,17317,17317,0,23,0,0,0,0,0,0,0,0,0,0.002831,0,0,0,0,5.8e-05,0.042701,0.124036,0.143702,0.406754,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,83
0.000332,0,1,471,1181,470,470,470,470,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.004978,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,1
0.299193,27,55,49225,188914,18879,18879,18874,18874,0,27,0,0,0,0,0,0,0,0,0,0.003534,0,0,0,0,6.3e-05,0.053325,0.157521,0.182517,0.454559,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,91
0.000534,0,1,590,1740,587,587,587,587,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.015179,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,3
0.000407,0,1,488,1262,486,486,486,486,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.010257,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,2
0.00216,0,1,1787,7402,1779,1779,1779,1779,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.038176,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,8
0.001217,0,1,1128,4267,1123,1123,1123,1123,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.024785,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,5
0.000738,0,1,779,2617,775,775,775,775,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.021007,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,4
0.003374,0,1,2536,11010,2519,2519,2519,2519,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0,0,0.048996,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,10
0.00283,0,1,2139,9089,2130,2130,2130,2130,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.044478,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,9
0.001863,0,1,1545,6257,1538,1538,1538,1538,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.034907,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,7
0.406631,27,55,48653,186580,18479,18479,18474,18474,0,27,0,0,0,0,0,0,0,0,0,0.003418,0,0,0,0,6.8e-05,0.055878,0.211713,0.269669,0.453226,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,89
0.001503,0,1,1404,5605,1398,1398,1398,1398,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.030861,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,6
0.004105,0,1,2929,12863,2911,2911,2911,2911,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,0,0.056014,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,11
0.004595,0,1,3210,14132,3166,3166,3166,3166,0,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0.061536,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,12
0.350406,26,53,49183,189780,19674,19674,19669,19669,0,26,0,0,0,0,0,0,0,0,0,0.003334,0,0,0,0,6.1e-05,0.053731,0.183667,0.228439,0.469125,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,94
0.007616,0,1,4221,18899,4159,4159,4159,4159,0,0,0,0,0,0,0,0,0,0,0,6.1e-05,0,0,0,0,0,0,0,0,0.091667,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,18
0.005951,0,1,3833,17078,3786,3786,3786,3786,0,0,0,0,0,0,0,0,0,0,0,4.6e-05,0,0,0,0,0,0,0,0,0.076765,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,15
0.415295,26,53,49383,190172,19664,19664,19659,19659,0,26,0,0,0,0,0,0,0,0,0,0.003373,0,0,0,0,6.6e-05,0.058177,0.217688,0.26444,0.483737,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,93
0.006629,0,1,4101,18308,4041,4041,4041,4041,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0.083503,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,16
0.005596,0,1,3635,16158,3589,3589,3589,3589,0,0,0,0,0,0,0,0,0,0,0,3.2e-05,0,0,0,0,0,0,0,0,0.071245,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,14
0.015317,3,7,6860,30447,5102,5102,5100,5100,0,3,0,0,0,0,0,0,0,0,0,0.000128,0,0,0,0,2e-06,0.001609,0.003917,0.004512,0.133327,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,24
0.007032,0,1,4104,18319,4043,4043,4043,4043,0,0,0,0,0,0,0,0,0,0,0,4.5e-05,0,0,0,0,0,0,0,0,0.093144,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,17
0.016846,3,7,7092,31569,5332,5332,5330,5330,0,3,0,0,0,0,0,0,0,0,0,0.000137,0,0,0,0,4e-06,0.001767,0.004147,0.004788,0.132052,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,26
0.005147,0,1,3554,15770,3509,3509,3509,3509,0,0,0,0,0,0,0,0,0,0,0,3.5e-05,0,0,0,0,0,0,0,0,0.065455,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,13
0.346783,27,55,51158,198120,20554,20554,20549,20549,0,27,0,0,0,0,0,0,0,0,0,0.004147,0,0,0,0,6.8e-05,0.059277,0.177313,0.208319,0.503075,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,98
0.009283,0,1,4659,20917,4594,4594,4594,4594,0,0,0,0,0,0,0,0,0,0,0,7.2e-05,0,0,0,0,0,0,0,0,0.105315,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,21
0.007675,0,1,4266,19112,4203,4203,4203,4203,0,0,0,0,0,0,0,0,0,0,0,6.3e-05,0,0,0,0,0,0,0,0,0.095409,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,19
0.021936,3,7,7981,35759,6217,6217,6215,6215,0,3,0,0,0,0,0,0,0,0,0,0.000182,0,0,0,0,3e-06,0.002063,0.004991,0.005687,0.150811,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,30
0.286614,22,45,42370,157389,16245,16245,16240,16240,0,22,0,0,0,0,0,0,0,0,0,0.002347,0,0,0,0,5.4e-05,0.042595,0.145609,0.183694,0.394186,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,78
0.020835,3,7,7579,33854,5816,5816,5814,5814,0,3,0,0,0,0,0,0,0,0,0,0.000169,0,0,0,0,7e-06,0.002015,0.004784,0.005791,0.150821,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,29
0.028703,4,9,9360,42273,6901,6901,6899,6899,0,4,0,0,0,0,0,0,0,0,0,0.000281,0,0,0,0,4e-06,0.003029,0.00744,0.008573,0.172027,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,35
0.314535,25,51,50839,194428,20378,20378,20373,20373,0,25,0,0,0,0,0,0,0,0,0,0.003603,0,0,0,0,4.9e-05,0.052575,0.155062,0.180003,0.486053,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,97
0.316854,27,55,50159,193112,19265,19265,19260,19260,0,27,0,0,0,0,0,0,0,0,0,0.003757,0,0,0,0,7.5e-05,0.054692,0.167092,0.196268,0.468014,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,92
0.022789,3,7,8250,37032,6484,6484,6482,6482,0,3,0,0,0,0,0,0,0,0,0,0.000215,0,0,0,0,4e-06,0.002129,0.004982,0.005737,0.158206,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-3.scen:,31
0.290528,23,47,44641,166451,17509,17509,17504,17504,0,23,0,0,0,0,0,0,0,0,0,0.002629,0,0,0,0,5e-05,0.043158,0.138285,0.16558,0.437342,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-2.scen:,84
